Designation,pokemonname,Output,Length,Sum of values,Checksum,Evolution,f,T,b,d,g,G,z,j,p,t,C,k,K,s,S,h,m,M,n,N,r,L,y,w,a,i,u,e,o,Q,R,X,H,v,P,c
Elicited,ミツフライ,miTufurai,9,9,yes,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
Elicited,カイイ,kaii,4,4,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Elicited,ビーガン,biRgaX,6,6,yes,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Elicited,ビーファイタル,biRfaitaru,10,10,yes,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0
Elicited,ビックブルーム,biQkuburuRmu,12,12,yes,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0
Elicited,アブーン,abuRX,5,5,yes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
Elicited,キューケツ,KuRkeTu,7,7,yes,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
Elicited,フライビー,furaibiR,8,8,yes,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0
Elicited,ブリモスキー,burimosukiR,11,11,yes,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0
Elicited,パタージョ,pataRjo,7,7,yes,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
Elicited,ヒュータロン,HuRtaroX,8,8,yes,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
Elicited,チュッチュッチュウ,CuQCuQCuu,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
Elicited,ハハエ,hahae,5,5,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Elicited,ダイブーン,daibuRX,7,7,yes,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Elicited,アオヤンマ,aoyaXma,7,7,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0
Elicited,モスフリー,mosufuriR,9,9,yes,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0
Elicited,ピリン,piriX,5,5,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Elicited,ビリルビ,birirubi,8,8,yes,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
Elicited,キラシ,kiraSi,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Elicited,ドヤパチ,doyapaCi,8,8,yes,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0
Elicited,ライモン,raimoX,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
Elicited,ケネン,keneX,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Elicited,マライオン,maraioX,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0
Elicited,ピカ,pika,4,4,yes,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Elicited,ドナルド,donarudo,8,8,yes,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
Elicited,ホークス,hoRkusu,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Elicited,ヒヌカタ,hinukata,8,8,yes,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Elicited,ライアー,raiaR,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Elicited,ライアン,raiaX,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
Elicited,ボアビー,boabiR,6,6,yes,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Elicited,コボルト,koboruto,8,8,yes,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
Elicited,エレノシシ,erenoSiSi,9,9,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0
Elicited,レイオン,reioX,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
Elicited,ワカラナイ,wakaranai,9,9,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
Elicited,ライライケン,rairaikeX,9,9,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0
Elicited,エレキー,erekiR,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
Elicited,モーター,moRtaR,6,6,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
Elicited,イッシー,iQSiR,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
Elicited,パノシシ,panoSiSi,8,8,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
Elicited,カミノコ,kaminoko,8,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
Elicited,マリチュウ,mariCuu,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Elicited,ラッペ,raQpe,5,5,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Elicited,マグ,magu,4,4,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Elicited,サンダー,saXdaR,6,6,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
Elicited,エレキダイナモ,erekidainamo,12,12,yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0
Elicited,ヒカシシ,hikaSiSi,8,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Elicited,ピカシシ,pikaSiSi,8,8,yes,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Elicited,モウシンー,mouSiXR,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
Elicited,ポージャッカ,poRjaQka,8,8,yes,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0
Elicited,デンゴロ,jeXgoro,7,7,yes,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
Elicited,デンキング,jeXkiXgu,8,8,yes,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0
Elicited,ライソク,raisoku,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
Elicited,ライバドル,raibadoru,9,9,yes,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0
Elicited,ライデン,raijeX,6,6,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
Elicited,ウオライオン,uoraioX,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0
Elicited,ワンビリ,waXbiri,7,7,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
Elicited,ライ,rai,3,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Elicited,エレン,ereX,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Elicited,サンチュ,saXCu,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Elicited,ライバリ,raibari,7,7,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Elicited,サンダーノシノシ,saXdaRnoSinoSi,14,14,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,1,0,0,0,0
Elicited,トライー,toraiR,6,6,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Elicited,デンピッグ,jeXpiQgu,8,8,yes,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
Elicited,ライテン,raiteX,6,6,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
Elicited,ウルボース,uruboRsu,8,8,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
Elicited,カデンシン,kajeXSiX,8,8,yes,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0
Elicited,ビリーオス,biriRosu,8,8,yes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0
Elicited,ギラシ,giraSi,6,6,yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Elicited,ドヤバチバチン,doyabaCibaCiX,13,13,yes,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,1,0,0,0,0
Elicited,サイピア,saipia,6,6,yes,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Elicited,スカーナー,sukaRnaR,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
Elicited,ライピュア,raiPua,6,6,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0
Elicited,ピカチュウ,pikaCuu,7,7,yes,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Elicited,マホームズ,mahoRmuzu,9,9,yes,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
Elicited,イーグルス,iRgurusu,8,8,yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
Elicited,ヒヌカタワタ,hinukatawata,12,12,yes,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0
Elicited,ライアネス,raianesu,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
Elicited,サラマンダー,saramaXdaR,10,10,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0
Elicited,ボアダルト,boadaruto,9,9,yes,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0
Elicited,ドグボルト,doguboruto,10,10,yes,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
Elicited,ライノシシ,rainoSiSi,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0
Elicited,レンコム,reXkomu,7,7,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Elicited,ワカラナイ,wakaranai,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
Elicited,ビリビリーアイリッシュ,biribiriRairiQSi,16,16,yes,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0
Elicited,エレン,ereX,4,4,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Elicited,エレクトロモーター,erekutoromoRtaR,15,15,yes,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0
Elicited,イシイッシー,iSiiQSiR,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
Elicited,スピノシシ,supinoSiSi,10,10,yes,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
Elicited,スパーキオン,supaRkioX,9,9,yes,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
Elicited,マヒチュバ,mahiCuba,8,8,yes,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Elicited,ペラーゴン,peraRgoX,8,8,yes,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
Elicited,ロンティー,roXtiR,6,6,yes,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
Elicited,サンダービ,saXdaRbi,8,8,yes,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0
Elicited,フルドライブ,furudoraibu,11,11,yes,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0
Elicited,シシドシン,SiSidoSiX,9,9,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0
Elicited,ライシシ,raiSiSi,7,7,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Elicited,ジュウテン,juuteX,6,6,yes,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
Elicited,ポルメジャル,porumejaru,10,10,yes,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
Elicited,ライスコープ,raisukoRpu,10,10,yes,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0
Elicited,カミナリマン,kaminarimaX,11,11,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0
Elicited,プラズピオ,purazupio,9,9,yes,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0
Elicited,ライオバルドール,raiobarudoRru,13,13,yes,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,0,2,0,1,0,0,0,0,0
Elicited,サンダーシシ,saXdaRSiSi,10,10,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
Elicited,スパーピオン,supaRpioX,9,9,yes,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
Elicited,ガオンビリ,gaoXbiri,8,8,yes,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0
Elicited,ヌエ,nue,3,3,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Elicited,エレドン,eredoX,6,6,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
Elicited,サンゴルド,saXgorudo,9,9,yes,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0
Elicited,ハリサソリ,harisasori,10,10,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
Elicited,サンダーチョキチョキ,saXdaRCokiCoki,14,14,yes,2,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1,0,0,0,0
Elicited,ライーラ,raiRra,6,6,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Elicited,エレノシシ,erenoSiSi,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0
Elicited,エレキゾリ,erekizori,9,9,yes,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0
Elicited,サスホース,sasuhoRsu,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
Elicited,ヘル,heru,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Elicited,メチルア,meCirua,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Elicited,サーリー,saRriR,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
Elicited,モエピオン,moepioX,7,7,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0
Elicited,ハリファ,harifa,6,6,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Elicited,スワーム,suwaRmu,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0
Elicited,ファイコン,faikoX,6,6,yes,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
Elicited,ツノー,TunoR,5,5,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Elicited,ブリーズ,buriRzu,7,7,yes,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
Elicited,スワローズ,suwaroRzu,9,9,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0
Elicited,タメファイン,tamefaiX,8,8,yes,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
Elicited,カポス,kaposu,6,6,yes,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Elicited,サイコー,saikoR,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Elicited,アーマ,aRma,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Elicited,ヤミバリ,yamibari,8,8,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
Elicited,モエサソリ,moesasori,9,9,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0
Elicited,ファイム,faimu,5,5,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Elicited,ワカラナイ,wakaranai,9,9,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
Elicited,カジノモト,kajinomoto,10,10,yes,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0
Elicited,スコープ,sukoRpu,7,7,yes,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Elicited,ブロックファイヤ,buroQkufaiya,12,12,yes,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,0,1,1,0,0,0,0,0,0
Elicited,アヤアマヘ,ayaamahe,8,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0
Elicited,ファスピ,fasupi,6,6,yes,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Elicited,スコルピ,sukorupi,8,8,yes,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
Elicited,アデバ,ajeba,5,5,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Elicited,ファイリ,fairi,5,5,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
